Date,Visiting,Home,Initial Call,Challenging Team,Result,Placeholder,Outcome,Period,Time,Link
3/3/23,PHX,CHI,Home Team Possession,PHX,Challenge,,Won,3,01:55.0,https://videos.nba.com/nba/official-replay/media/trigger17_phxchi_1_030323_approved_1280x720.mp4
3/3/23,BKN,BOS,Defensive Foul,BOS,Challenge,,Won,4,00:38.3,https://videos.nba.com/nba/official-replay/media/trigger16_bknbos_1_030323_approved_1280x720.mp4
3/3/23,NYK,MIA,Defensive Foul,NYK,Challenge,,Lost,4,00:47.9,https://videos.nba.com/nba/official-replay/media/trigger16_nykmia_1_030323_approved_1280x720.mp4
3/3/23,LAC,SAC,Defensive Foul,SAC,Challenge,,Lost,3,11:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacsac_1_030323_approved_1280x720.mp4
3/3/23,LAC,SAC,Defensive Foul,LAC,Challenge,,Won,3,06:02.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacsac_2_030323_approved_1280x720.mp4
3/3/23,MEM,DEN,Defensive Foul,DEN,Challenge,,Lost,3,06:59.0,https://videos.nba.com/nba/official-replay/media/trigger16_memden_1_030323_approved_1280x720.mp4
3/3/23,NOP,GSW,Defensive Foul,NOP,Challenge,,Won,4,06:38.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopgsw_1_030323_approved_1280x720.mp4
3/4/23,TOR,WAS,Defensive Foul,TOR,Challenge,,Lost,5,01:00.0,https://videos.nba.com/nba/official-replay/media/trigger16_torwas_1_030423_approved_1280x720.mp4
3/4/23,PHI,MIL,Defensive Foul,PHI,Challenge,,Lost,4,05:55.0,https://videos.nba.com/nba/official-replay/media/trigger16_phimil_1_030423_approved_1280x720.mp4
3/4/23,MIN,SAC,Defensive Foul,MIN,Challenge,,Lost,4,00:28.2,https://videos.nba.com/nba/official-replay/media/trigger16_minsac_1_030423_approved_1280x720.mp4
3/5/23,PHX,DAL,Offensive Foul,DAL,Challenge,,Won,3,08:25.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxdal_1_030523_approved_1280x720.mp4
3/5/23,POR,ORL,Defensive Foul,ORL,Challenge,,Lost,1,05:17.0,https://videos.nba.com/nba/official-replay/media/trigger16_pororl_1_030523_approved_1280x720.mp4
3/5/23,UTA,OKC,Offensive Foul,OKC,Challenge,,Lost,3,08:28.0,https://videos.nba.com/nba/official-replay/media/trigger16_utaokc_1_030523_approved_1280x720.mp4
3/5/23,MIL,WAS,Defensive Foul,WAS,Challenge,,Lost,3,08:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_milwas_1_030523_approved_1280x720.mp4
3/5/23,MEM,LAC,Defensive Foul,LAC,Challenge,,Won,4,08:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_memlac_1_030523_approved_1280x720.mp4
3/5/23,MEM,LAC,Home Team Possession,MEM,Challenge,,Won,4,07:41.0,https://videos.nba.com/nba/official-replay/media/trigger17_memlac_1_030523_approved_1280x720.mp4
3/6/23,PHI,IND,Defensive Foul,IND,Challenge,,Lost,3,02:07.0,https://videos.nba.com/nba/official-replay/media/trigger16_phiind_1_030623_approved_1280x720.mp4
3/6/23,BOS,CLE,Defensive Foul,CLE,Challenge,,Won,4,06:38.0,https://videos.nba.com/nba/official-replay/media/trigger16_boscle_1_030623_approved_1280x720.mp4
3/6/23,PHI,IND,Defensive Foul,PHI,Challenge,,Lost,4,05:31.0,https://videos.nba.com/nba/official-replay/media/trigger16_phiind_2_030623_approved_1280x720.mp4
3/6/23,BOS,CLE,Defensive Foul,BOS,Challenge,,Lost,4,00:05.8,https://videos.nba.com/nba/official-replay/media/trigger16_boscle_2_030623_approved_1280x720.mp4
3/6/23,TOR,DEN,Defensive Foul,TOR,Challenge,,Lost,4,00:56.2,https://videos.nba.com/nba/official-replay/media/trigger16_torden_1_030623_approved_1280x720.mp4
3/6/23,TOR,DEN,Defensive Foul,DEN,Challenge,,Won,4,00:49.7,https://videos.nba.com/nba/official-replay/media/trigger16_torden_2_030623_approved_1280x720.mp4
3/7/23,MIL,ORL,Defensive Foul,MIL,Challenge,,Won,3,10:03.0,https://videos.nba.com/nba/official-replay/media/trigger16_milorl_1_030723_approved_1280x720.mp4
3/7/23,CHA,NYK,Defensive Foul,CHA,Challenge,,Won,4,04:00.0,https://videos.nba.com/nba/official-replay/media/trigger16_chanyk_1_030723_approved_1280x720.mp4
3/7/23,GSW,OKC,Defensive Foul,GSW,Challenge,,Won,4,01:12.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswokc_1_030723_approved_1280x720.mp4
3/7/23,GSW,OKC,Defensive Foul,OKC,Challenge,,Won,4,00:47.1,https://videos.nba.com/nba/official-replay/media/trigger16_gswokc_2_030723_approved_1280x720.mp4
3/7/23,UTA,DAL,Defensive Foul,DAL,Challenge,,Lost,4,05:27.0,https://videos.nba.com/nba/official-replay/media/trigger16_utadal_1_030723_approved_1280x720.mp4
3/7/23,UTA,DAL,Defensive Foul,UTA,Challenge,,Lost,4,01:32.0,https://videos.nba.com/nba/official-replay/media/trigger16_utadal_2_030723_approved_1280x720.mp4
3/8/23,ATL,WAS,Defensive Foul,WAS,Challenge,,Won,2,11:36.0,https://videos.nba.com/nba/official-replay/media/trigger16_atlwas_1_030823_approved_1280x720.mp4
3/8/23,ATL,WAS,Defensive Foul,ATL,Challenge,,Lost,3,03:45.0,https://videos.nba.com/nba/official-replay/media/trigger16_atlwas_2_030823_approved_1280x720.mp4
3/9/23,UTA,DAL,Offensive Foul,UTA,Challenge,,Won,2,03:21.0,https://videos.nba.com/nba/official-replay/media/trigger16_utaorl_1_030923_approved_1280x720.mp4
3/9/23,GSW,MEM,Defensive Foul,MEM,Challenge,,Won,1,00:48.2,https://videos.nba.com/nba/official-replay/media/trigger16_gswmem_1_030923_approved_1280x720.mp4
3/9/23,UTA,ORL,Offensive Foul,ORL,Challenge,,Won,3,10:59.0,https://videos.nba.com/nba/official-replay/media/trigger16_utaorl_2_030923_approved_1280x720.mp4
3/9/23,BKN,MIL,Defensive Foul,BKN,Challenge,,Won,3,07:52.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknmil_1_030923_approved_1280x720.mp4
3/9/23,BKN,MIL,Defensive Foul,MIL,Challenge,,Won,4,04:31.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknmil_2_030923_approved_1280x720.mp4
3/9/23,NYK,SAC,Defensive Foul,SAC,Challenge,,Lost,4,06:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_nyksac_1_030923_approved_1280x720.mp4
3/10/23,ATL,WAS,Away Team Possession,WAS,Challenge,,Won,4,03:00.0,https://videos.nba.com/nba/official-replay/media/trigger17_atlwas_1_031023_approved_1280x720.mp4
3/10/23,POR,PHI,Home Team Possession,POR,Challenge,,Lost,4,02:16.0,https://videos.nba.com/nba/official-replay/media/trigger17_porphi_1_031023_approved_1280x720.mp4
3/10/23,BKN,MIN,Defensive Foul,MIN,Challenge,,Won,4,05:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknmin_1_031023_approved_1280x720.mp4
3/11/23,IND,DET,Home Team Possession,IND,Challenge,,Lost,1,07:09.0,https://videos.nba.com/nba/official-replay/media/trigger17_inddet_1_031123_approved_1280x720.mp4
3/11/23,MIA,ORL,Defensive Foul,ORL,Challenge,,Won,4,00:14.5,https://videos.nba.com/nba/official-replay/media/trigger16_miaorl_1_031123_approved_1280x720.mp4
3/11/23,BOS,ATL,Home Team Possession,BOS,Challenge,,Won,4,05:55.0,https://videos.nba.com/nba/official-replay/media/trigger17_bosatl_1_031123_approved_1280x720.mp4
3/11/23,MIL,GSW,Defensive Foul,MIL,Challenge,,Won,2,02:23.0,https://videos.nba.com/nba/official-replay/media/trigger16_milgsw_1_031123_approved_1280x720.mp4
3/11/23,OKC,NOP,Defensive Foul,NOP,Challenge,,Won,3,11:45.0,https://videos.nba.com/nba/official-replay/media/trigger16_okcnop_1_031123_approved_1280x720.mp4
3/11/23,CHI,HOU,Home Team Possession,CHI,Challenge,,Lost,4,01:29.0,https://videos.nba.com/nba/official-replay/media/trigger17_chihou_1_031123_approved_1280x720.mp4
3/11/23,SAC,PHX,Offensive Foul,SAC,Challenge,,Won,3,02:18.0,https://videos.nba.com/nba/official-replay/media/trigger16_sacphx_1_031123_approved_1280x720.mp4
3/11/23,SAC,PHX,Offensive Foul,PHX,Challenge,,Lost,4,00:59.3,https://videos.nba.com/nba/official-replay/media/trigger16_sacphx_2_031123_approved_1280x720.mp4
3/12/23,BKN,DEN,Defensive Foul,DEN,Challenge,,Won,4,00:23.8,https://videos.nba.com/nba/official-replay/media/trigger16_bknden_1_031223_approved_1280x720.mp4
3/12/23,CLE,CHA,Defensive Foul,CHA,Challenge,,Lost,4,00:11.7,https://videos.nba.com/nba/official-replay/media/trigger16_clecha_1_031223_approved_1280x720.mp4
3/12/23,POR,NOP,Defensive Foul,NOP,Challenge,,Won,1,00:00.0,https://videos.nba.com/nba/official-replay/media/trigger16_pornop_1_031223_approved_1280x720.mp4
3/12/23,OKC,SAS,Home Team Possession,SAS,Challenge,,Lost,4,06:06.0,https://videos.nba.com/nba/official-replay/media/trigger17_okcsas_1_031223_approved_1280x720.mp4
3/13/23,UTA,MIA,Offensive Foul,UTA,Challenge,,Won,2,07:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_utamia_1_031323_approved_1280x720.mp4
3/13/23,UTA,MIA,Defensive Foul,MIA,Challenge,,Won,4,00:46.3,https://videos.nba.com/nba/official-replay/media/trigger16_utamia_2_031323_approved_1280x720.mp4
3/13/23,BOS,HOU,Defensive Foul,BOS,Challenge,,Won,4,02:24.0,https://videos.nba.com/nba/official-replay/media/trigger16_boshou_1_031323_approved_1280x720.mp4
3/13/23,BOS,HOU,Loose Ball Foul,HOU,Challenge,,Lost,4,01:44.0,https://videos.nba.com/nba/official-replay/media/trigger16_boshou_2_031323_approved_1280x720.mp4
3/14/23,BKN,OKC,Defensive Foul,BKN,Challenge,,Lost,2,04:03.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknokc_1_031423_approved_1280x720.mp4
3/14/23,DEN,TOR,Defensive Foul,TOR,Challenge,,Lost,4,11:37.0,https://videos.nba.com/nba/official-replay/media/trigger16_dentor_1_031423_approved_1280x720.mp4
3/14/23,NYK,POR,Defensive Foul,POR,Challenge,,Lost,4,07:10.0,https://videos.nba.com/nba/official-replay/media/trigger16_nykpor_1_031423_approved_1280x720.mp4
3/15/23,PHI,CLE,Offensive Foul,PHI,Challenge,,Won,4,04:12.0,https://videos.nba.com/nba/official-replay/media/trigger16_phicle_1_031523_approved_1280x720.mp4
3/15/23,BOS,MIN,Offensive Foul,BOS,Challenge,,Won,4,09:06.0,https://videos.nba.com/nba/official-replay/media/trigger16_bosmin_1_031523_approved_1280x720.mp4
3/15/23,LAL,HOU,Defensive Foul,LAL,Challenge,,Won,4,04:13.0,https://videos.nba.com/nba/official-replay/media/trigger16_lalhou_1_031523_approved_1280x720.mp4
3/15/23,SAC,CHI,Defensive Foul,SAC,Challenge,,Lost,4,00:12.2,https://videos.nba.com/nba/official-replay/media/trigger16_sacchi_1_031523_approved_1280x720.mp4
3/15/23,DAL,SAS,Defensive Foul,DAL,Challenge,,Lost,4,00:01.8,https://videos.nba.com/nba/official-replay/media/trigger16_dalsas_1_031523_approved_1280x720.mp4
3/15/23,GSW,LAC,Defensive Foul,GSW,Challenge,,Won,4,02:43.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswlac_1_031523_approved_1280x720.mp4
3/15/23,GSW,LAC,Offensive Foul,LAC,Challenge,,Lost,4,01:59.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswlac_2_031523_approved_1280x720.mp4
3/16/23,IND,MIL,Defensive Foul,MIL,Challenge,,Lost,2,07:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_indmil_1_031623_approved_1280x720.mp4
3/17/23,NOP,HOU,Goaltending,HOU,Challenge,,Lost,2,08:43.0,https://videos.nba.com/nba/official-replay/media/trigger18_nophou_1_031723_approved_1280x720.mp4
3/17/23,WAS,CLE,Offensive Foul,CLE,Challenge,,Lost,4,08:56.0,https://videos.nba.com/nba/official-replay/media/trigger16_wascle_1_031723_approved_1280x720.mp4
3/17/23,NOP,HOU,Defensive Foul,NOP,Challenge,,Won,4,01:13.0,https://videos.nba.com/nba/official-replay/media/trigger16_nophou_1_031723_approved_1280x720.mp4
3/17/23,MIN,CHI,Defensive Foul,MIN,Challenge,,Won,5,03:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_minchi_1_031723_approved_1280x720.mp4
3/17/23,MEM,SAS,Defensive Foul,SAS,Challenge,,Lost,5,02:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_memsas_1_031723_approved_1280x720.mp4
3/17/23,DAL,LAL,Offensive Foul,DAL,Challenge,,Won,3,09:48.0,https://videos.nba.com/nba/official-replay/media/trigger16_dallal_1_031723_approved_1280x720.mp4
3/17/23,BOS,POR,Defensive Foul,POR,Challenge,,Lost,4,03:38.0,https://videos.nba.com/nba/official-replay/media/trigger16_bospor_1_031723_approved_1280x720.mp4
3/17/23,BOS,POR,Offensive Foul,BOS,Challenge,,Lost,4,02:22.0,https://videos.nba.com/nba/official-replay/media/trigger16_bospor_2_031723_approved_1280x720.mp4
3/17/23,DAL,LAL,Defensive Foul,LAL,Challenge,,Lost,4,01:55.0,https://videos.nba.com/nba/official-replay/media/trigger16_dallal_2_031723_approved_1280x720.mp4
3/18/23,GSW,MEM,Defensive Foul,MEM,Challenge,,Lost,2,03:02.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswmem_1_031823_approved_1280x720.mp4
3/18/23,MIA,CHI,Defensive Foul,CHI,Challenge,,Won,3,10:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_miachi_1_031823_approved_1280x720.mp4
3/18/23,GSW,MEM,Defensive Foul,GSW,Challenge,,Lost,4,04:17.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswmem_2_031823_approved_1280x720.mp4
3/18/23,DEN,BKN,Defensive Foul,DEN,Challenge,,Won,1,03:06.0,https://videos.nba.com/nba/official-replay/media/trigger16_denbkn_1_031923_approved_1280x720.mp4
3/19/23,PHX,OKC,Defensive Foul,OKC,Challenge,,Won,3,08:34.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxokc_1_031923_approved_1280x720.mp4
3/19/23,ATL,SAS,Defensive Foul,ATL,Challenge,,Won,2,00:01.8,https://videos.nba.com/nba/official-replay/media/trigger16_atlsas_1_031923_approved_1280x720.mp4
3/19/23,PHX,OKC,Home Team Possession,PHX,Challenge,,Won,4,00:32.6,https://videos.nba.com/nba/official-replay/media/trigger17_phxokc_1_031923_approved_1280x720.mp4
3/19/23,MIA,DET,Defensive Foul,DET,Challenge,,Won,3,03:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_miadet_1_031923_approved_1280x720.mp4
3/19/23,TOR,MIL,Offensive Foul,MIL,Challenge,,Won,3,03:17.0,https://videos.nba.com/nba/official-replay/media/trigger16_tormil_1_031923_approved_1280x720.mp4
3/20/23,IND,CHA,Defensive Foul,CHA,Challenge,,Won,4,03:23.0,https://videos.nba.com/nba/official-replay/media/trigger16_indcha_1_032023_approved_1280x720.mp4
3/20/23,DAL,MEM,Defensive Foul,MEM,Challenge,,Won,3,09:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalmem_1_032023_approved_1280x720.mp4
3/20/23,MIN,NYK,Defensive Foul,MIN,Challenge,,Won,4,00:49.4,https://videos.nba.com/nba/official-replay/media/trigger16_minnyk_1_032023_approved_1280x720.mp4
3/21/23,WAS,ORL,Defensive Foul,WAS,Challenge,,Lost,4,02:55.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasorl_1_032123_approved_1280x720.mp4
3/21/23,CLE,BKN,Offensive Foul,BKN,Challenge,,Lost,4,09:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_clebkn_1_032123_approved_1280x720.mp4
3/21/23,DET,ATL,Home Team Possession,DET,Challenge,,Won,4,05:28.0,https://videos.nba.com/nba/official-replay/media/trigger17_detatl_1_032123_approved_1280x720.mp4
3/21/23,OKC,LAC,Defensive Foul,OKC,Challenge,,Won,2,08:19.0,https://videos.nba.com/nba/official-replay/media/trigger16_okclac_1_032123_approved_1280x720.mp4
3/21/23,BOS,SAC,Defensive Foul,SAC,Challenge,,Lost,3,09:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_bossac_1_032123_approved_1280x720.mp4
3/21/23,OKC,LAC,Away Team Possession,LAC,Challenge,,Lost,4,00:31.6,https://videos.nba.com/nba/official-replay/media/trigger17_okclac_1_032123_approved_1280x720.mp4
3/22/23,ATL,MIN,Offensive Foul,MIN,Challenge,,Won,3,09:50.0,https://videos.nba.com/nba/official-replay/media/trigger16_atlmin_1_032223_approved_1280x720.mp4
3/22/23,IND,TOR,Offensive Foul,TOR,Challenge,,Lost,4,08:11.0,https://videos.nba.com/nba/official-replay/media/trigger16_indtor_1_032223_approved_1280x720.mp4
3/22/23,GSW,DAL,Offensive Foul,DAL,Challenge,,Won,4,09:47.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswdal_1_032223_approved_1280x720.mp4
3/22/23,GSW,DAL,Home Team Possession,GSW,Challenge,,Lost,4,00:54.7,https://videos.nba.com/nba/official-replay/media/trigger17_gswdal_1_032223_approved_1280x720.mp4
3/22/23,HOU,MEM,Defensive Foul,HOU,Challenge,,Won,4,01:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_houmem_1_032223_approved_1280x720.mp4
3/22/23,ATL,MIN,Defensive Foul,ATL,Challenge,,Lost,4,00:03.6,https://videos.nba.com/nba/official-replay/media/trigger16_atlmin_2_032223_approved_1280x720.mp4
3/22/23,PHX,LAL,Offensive Foul,PHX,Challenge,,Won,3,06:34.0,https://videos.nba.com/nba/official-replay/media/trigger16_phxlal_1_032223_approved_1280x720.mp4
3/23/23,CLE,BKN,Defensive Foul,BKN,Challenge,,Lost,3,02:24.0,https://videos.nba.com/nba/official-replay/media/trigger16_clebkn_1_032323_approved_1280x720.mp4
3/24/23,DET,TOR,Defensive Foul,TOR,Challenge,,Lost,3,00:21.5,https://videos.nba.com/nba/official-replay/media/trigger16_dettor_1_032423_approved_1280x720.mp4
3/24/23,HOU,MEM,Defensive Foul,MEM,Challenge,,Won,3,03:38.0,https://videos.nba.com/nba/official-replay/media/trigger16_houmem_1_032423_approved_1280x720.mp4
3/24/23,CHA,DAL,Defensive Foul,CHA,Challenge,,Lost,3,09:07.0,https://videos.nba.com/nba/official-replay/media/trigger16_chadal_1_032423_approved_1280x720.mp4
3/24/23,CHA,DAL,Defensive Foul,DAL,Challenge,,Won,4,00:20.7,https://videos.nba.com/nba/official-replay/media/trigger16_chadal_2_032423_approved_1280x720.mp4
3/24/23,OKC,LAL,Defensive Foul,OKC,Challenge,,Won,3,07:40.0,https://videos.nba.com/nba/official-replay/media/trigger16_okclal_1_032423_approved_1280x720.mp4
3/24/23,PHI,GSW,Defensive Foul,GSW,Challenge,,Lost,4,00:31.0,https://videos.nba.com/nba/official-replay/media/trigger16_phigsw_1_032423_approved_1280x720.mp4
3/25/23,BKN,MIA,Defensive Foul,BKN,Challenge,,Won,4,06:08.0,https://videos.nba.com/nba/official-replay/media/trigger16_bknmia_1_032523_approved_1280x720.mp4
3/25/23,UTA,SAC,Defensive Foul,SAC,Challenge,,Lost,4,10:40.0,https://videos.nba.com/nba/official-replay/media/trigger16_utasac_1_032523_approved_1280x720.mp4
3/25/23,UTA,SAC,Defensive Foul,UTA,Challenge,,Won,4,02:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_utasac_2_032523_approved_1280x720.mp4
3/26/23,DAL,CHA,Defensive Foul,DAL,Challenge,,Won,2,00:49.5,https://videos.nba.com/nba/official-replay/media/trigger16_dalcha_1_032623_approved_1280x720.mp4
3/26/23,CHI,LAL,Offensive Foul,LAL,Challenge,,Lost,4,04:25.0,https://videos.nba.com/nba/official-replay/media/trigger16_chilal_1_032623_approved_1280x720.mp4
3/26/23,MEM,ATL,Defensive Foul,MEM,Challenge,,Won,2,00:06.0,https://videos.nba.com/nba/official-replay/media/trigger16_mematl_1_032623_approved_1280x720.mp4
3/26/23,OKC,TOR,Defensive Foul,OKC,Challenge,,Won,2,11:36.0,https://videos.nba.com/nba/official-replay/media/trigger16_okcpor_1_032623_approved_1280x720.mp4
3/26/23,MIN,GSW,Defensive Foul,MIN,Challenge,,Lost,4,02:03.0,https://videos.nba.com/nba/official-replay/media/trigger16_mingsw_1_032623_approved_1280x720.mp4
3/27/23,DAL,IND,Defensive Foul,IND,Challenge,,Lost,4,07:35.0,https://videos.nba.com/nba/official-replay/media/trigger16_dalind_1_032723_approved_1280x720.mp4
3/27/23,MIL,DET,Defensive Foul,MIL,Challenge,,Lost,4,03:29.0,https://videos.nba.com/nba/official-replay/media/trigger16_mildet_1_032723_approved_1280x720.mp4
3/27/23,PHI,DEN,Defensive Foul,PHI,Challenge,,Lost,4,00:13.5,https://videos.nba.com/nba/official-replay/media/trigger16_phiden_2_032723_approved_1280x720.mp4
3/28/23,BOS,WAS,Defensive Foul,WAS,Challenge,,Won,2,07:34.0,https://videos.nba.com/nba/official-replay/media/trigger16_boswas_1_032823_approved_1280x720.mp4
3/28/23,CLE,ATL,Offensive Foul,ATL,Challenge,,Won,3,00:07.0,https://videos.nba.com/nba/official-replay/media/trigger16_cleatl_1_032823_approved_1280x720.mp4
3/28/23,CLE,ATL,Defensive Foul,CLE,Challenge,,Lost,4,02:14.0,https://videos.nba.com/nba/official-replay/media/trigger16_cleatl_2_032823_approved_1280x720.mp4
3/28/23,ORL,MEM,Defensive Foul,MEM,Challenge,,Lost,4,05:46.0,https://videos.nba.com/nba/official-replay/media/trigger16_orlmem_1_032823_approved_1280x720.mp4
3/28/23,CHA,OKC,Defensive Foul,CHA,Challenge,,Lost,4,05:21.0,https://videos.nba.com/nba/official-replay/media/trigger16_chaokc_1_032823_approved_1280x720.mp4
3/28/23,NOP,GSW,Away Team Possession,GSW,Challenge,,Won,4,03:41.0,https://videos.nba.com/nba/official-replay/media/trigger17_nopgsw_1_032823_approved_1280x720.mp4
3/29/23,MIL,IND,Defensive Foul,MIL,Challenge,,Lost,4,06:58.0,https://videos.nba.com/nba/official-replay/media/trigger16_milind_1_032923_approved_1280x720.mp4
3/29/23,HOU,BKN,Defensive Foul,HOU,Challenge,,Won,4,05:17.0,https://videos.nba.com/nba/official-replay/media/trigger16_houbkn_1_032923_approved_1280x720.mp4
3/29/23,DET,OKC,Offensive Foul,DET,Challenge,,Lost,4,01:48.0,https://videos.nba.com/nba/official-replay/media/trigger16_detokc_1_032923_approved_1280x720.mp4
3/29/23,MIN,PHX,Defensive Foul,MIN,Challenge,,Won,4,03:02.0,https://videos.nba.com/nba/official-replay/media/trigger16_minphx_1_032923_approved_1280x720.mp4
3/30/23,NOP,DEN,Defensive Foul,DEN,Challenge,,Won,2,03:24.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopden_1_033023_approved_1280x720.mp4
3/30/23,NOP,DEN,Defensive Foul,NOP,Challenge,,Won,4,03:22.0,https://videos.nba.com/nba/official-replay/media/trigger16_nopden_2_033023_approved_1280x720.mp4
3/31/23,ATL,BKN,Defensive Foul,ATL,Challenge,,Lost,3,03:25.0,https://videos.nba.com/nba/official-replay/media/trigger16_atlbkn_1_033123_approved_1280x720.mp4
3/31/23,OKC,IND,Defensive Foul,IND,Challenge,,Won,4,07:53.0,https://videos.nba.com/nba/official-replay/media/trigger16_okcind_1_033123_approved_1280x720.mp4
3/31/23,UTA,BOS,Away Team Possession,BOS,Challenge,,Won,4,11:51.0,https://videos.nba.com/nba/official-replay/media/trigger17_utabos_1_033123_approved_1280x720.mp4
3/31/23,OKC,IND,Home Team Possession,OKC,Challenge,,Won,4,00:14.5,https://videos.nba.com/nba/official-replay/media/trigger17_okcind_1_033123_approved_1280x720.mp4
3/31/23,LAL,MIN,Away Team Possession,MIN,Challenge,,Won,4,03:05.0,https://videos.nba.com/nba/official-replay/media/trigger17_lalmin_1_033123_approved_1280x720.mp4
3/31/23,SAS,GSW,Defensive Foul,SAS,Challenge,,Lost,4,06:51.0,https://videos.nba.com/nba/official-replay/media/trigger16_sasgsw_1_033123_approved_1280x720.mp4
3/31/23,DEN,PHX,Away Team Possession,PHX,Challenge,,Won,4,04:18.0,https://videos.nba.com/nba/official-replay/media/trigger17_denphx_1_033123_approved_1280x720.mp4
4/1/23,DAL,MIA,Home Team Possession,DAL,Challenge,,Won,3,03:48.0,https://videos.nba.com/nba/official-replay/media/trigger17_dalmia_1_040123_approved_1280x720.mp4
4/1/23,DAL,MIA,Defensive Foul,MIA,Challenge,,Won,4,00:11.7,https://videos.nba.com/nba/official-replay/media/trigger16_dalmia_1_040123_approved_1280x720.mp4
4/1/23,LAC,NOP,Defensive Foul,NOP,Challenge,,Won,4,04:02.0,https://videos.nba.com/nba/official-replay/media/trigger16_lacnop_1_040123_approved_1280x720.mp4
4/2/23,MEM,CHI,Defensive Foul,MEM,Challenge,,Won,4,07:47.0,https://videos.nba.com/nba/official-replay/media/trigger16_memchi_1_040223_approved_1280x720.mp4
4/2/23,POR,MIN,Away Team Possession,MIN,Challenge,,Lost,4,00:15.9,https://videos.nba.com/nba/official-replay/media/trigger17_pormin_1_040223_approved_1280x720.mp4
4/2/23,DET,ORL,Defensive Foul,ORL,Challenge,,Won,1,06:49.0,https://videos.nba.com/nba/official-replay/media/trigger16_detorl_1_040223_approved_1280x720.mp4
4/2/23,WAS,NYK,Offensive Foul,WAS,Challenge,,Lost,3,00:39.0,https://videos.nba.com/nba/official-replay/media/trigger16_wasnyk_1_040223_approved_1280x720.mp4
4/2/23,DAL,ATL,Home Team Possession,DAL,Challenge,,Won,4,00:00.4,https://videos.nba.com/nba/official-replay/media/trigger17_dalatl_1_040223_approved_1280x720.mp4
4/2/23,GSW,DEN,Defensive Foul,DEN,Challenge,,Lost,1,05:26.0,https://videos.nba.com/nba/official-replay/media/trigger16_gswden_1_040223_approved_1280x720.mp4
4/2/23,PHI,MIL,Defensive Foul,MIL,Challenge,,Won,2,01:11.0,https://videos.nba.com/nba/official-replay/media/trigger16_phimil_1_040223_approved_1280x720.mp4
4/4/23,DET,MIA,Offensive Foul,DET,Challenge,,Won,2,02:36.0,https://videos.nba.com/nba/official-replay/media/trigger16_miadet_1_040423_approved_1280x720.mp4
4/4/23,ATL,CHI,Defensive Foul,CHI,Challenge,,Lost,1,05:43.0,https://videos.nba.com/nba/official-replay/media/trigger16_atlchi_1_040423_approved_1280x720.mp4
4/4/23,MIL,WAS,Defensive Foul,MIL,Challenge,,Won,3,07:46.0,https://videos.nba.com/nba/official-replay/media/trigger16_milwas_1_040423_approved_1280x720.mp4
4/4/23,MIA,DET,Defensive Foul,MIA,Challenge,,Lost,4,09:37.0,https://videos.nba.com/nba/official-replay/media/trigger16_miadet_2_040423_approved_1280x720.mp4
4/4/23,MIN,BKN,Away Team Possession,BKN,Challenge,,Lost,4,00:39.9,https://videos.nba.com/nba/official-replay/media/trigger17_minbkn_1_040423_approved_1280x720.mp4
4/4/23,LAL,UTA,Defensive Foul,LAL,Challenge,,Won,2,04:15.0,https://videos.nba.com/nba/official-replay/media/trigger16_laluta_1_040423_approved_1280x720.mp4
4/4/23,BOS,PHI,Offensive Foul,BOS,Challenge,,Lost,4,03:33.0,https://videos.nba.com/nba/official-replay/media/trigger16_bosphi_1_040423_approved_1280x720.mp4
4/4/23,ATL,CHI,Goaltending,CHI,Challenge,,Won,4,02:21.0,https://videos.nba.com/nba/official-replay/media/trigger18_atlchi_1_040423_approved_1280x720.mp4
